Fuel Type Code,Station Name,Street Address,City,State,ZIP,Plus4,Country,Geocode Status,Latitude,Longitude,Open Date,Date Last Confirmed,ID,Updated At,Owner Type Code,Status Code,Expected Date,Groups With Access Code,Access Days Time,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,EV Connector Types,Facility Type,EV Pricing,EV On-Site Renewable Source,Restricted Access,Maximum Vehicle Class,EV Workplace Charging,Federal Funding Types,CN_idx,CN_lon,CN_lat,CN_err
ELEC,Macy's at Stoneridge Shopping Center,1 Stoneridge Mall,Pleasanton,CA,94588,,US,GPS,37.69328,-121.9280545,2020-01-20,2024-06-23,152867.0,2024-06-23 03:17:44 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,53139105,-121.9267747,37.6926385,133.29928842335744
ELEC,Macy's - Stoneridge Mall,1 Stoneridge Mall,Pleasanton,CA,94588,,US,GPS,37.693356,-121.92916,2020-01-20,2024-06-23,152868.0,2024-06-23 03:19:00 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,53131791,-121.9291732,37.6922035,128.15759703129368
ELEC,The Streets of Brentwood Sprouts Farmers Market,2455 Sand Creek Rd,Brentwood,CA,94513,,US,GPS,37.944033,-121.7353075,2020-01-20,2024-06-23,152869.0,2024-06-23 03:19:05 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,262693285,-121.7341376,37.943616,112.58077308004282
ELEC,The Veranda Luxe Cinema,2001-2003 Diamond Blvd,Concord,CA,94520,,US,GPS,37.971492,-122.057606,2020-01-20,2024-06-23,152870.0,2024-06-23 03:17:41 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,57903522,-122.0558815,37.9714317,151.31314407442406
ELEC,The Veranda MOD Pizza,2001-2003 Diamond Blvd,Concord,CA,94520,,US,GPS,37.971519,-122.056783,2020-01-20,2024-06-23,152871.0,2024-06-23 03:17:52 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,57903522,-122.0558815,37.9714317,79.61678142556461
ELEC,The Veranda TJ Max,2001-2003 Diamond Blvd,Concord,CA,94520,,US,GPS,37.97246804,-122.05951707,2020-01-20,2024-06-23,152872.0,2024-06-23 03:18:51 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,5280148065,-122.0612799,37.9733028,180.2571562685571
ELEC,Hamilton Marketplace,5800 Nave Drive,Novato,CA,94947,,US,GPS,38.06337,-122.53376,2020-01-20,2024-06-23,152873.0,2024-06-23 03:14:50 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,1.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,30033788,-122.535034,38.0633798,111.54038733031554
ELEC,Vintage Oaks At Novato,208 Vintage Way,Novato,CA,94945,,US,GPS,38.0881933,-122.5518908,2020-01-20,2024-06-23,152874.0,2024-06-23 03:17:31 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,110415822,-122.5523106,38.0865272,188.87006576447916
ELEC,Century Rowland Plaza,44 Rowland Way,Novato,CA,94945,,US,GPS,38.094665,-122.5566985,2020-01-20,2024-06-23,152875.0,2024-06-23 03:15:49 UTC,,E,,Public,Mon 8:00am - 10:59pm; Tue 8:00am - 10:59pm; Wed 8:00am - 10:59pm; Thu 8:00am - 10:59pm; Fri 8:00am - 10:59pm; Sat 8:00am - 10:59pm; Sun 8:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,4018042438,-122.5567151,38.0944479,24.184120522758914
ELEC,"San Marin Plaza, Novato, CA",199 San Marin Dr,Novato,CA,94945,,US,GPS,38.1224115,-122.6033645,2020-01-20,2024-06-23,152876.0,2024-06-23 03:17:45 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,110408573,-122.6043105,38.12178,108.53054670600574
ELEC,The Culinary Institute of America at Copia,500 1St St,Napa,CA,94559,,US,GPS,38.302228,-122.2813685,2020-01-20,2024-06-23,152877.0,2024-06-23 03:15:26 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,55953155,-122.2810564,38.3014157,94.34025425008309
ELEC,Solano Town Center Buffalo Wild Wings,1350 Travis Blvd,Fairfield,CA,94533,,US,GPS,38.2610265,-122.0551395,2020-01-20,2024-06-23,152878.0,2024-06-23 03:18:44 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,4364198043,-122.0571239,38.2594403,247.2410581022244
ELEC,531401  201 California Garage,201 California Street,SF,CA,94111,,US,GPS,37.7930345,-122.3990296,2018-05-04,2024-07-09,153138.0,2024-07-09 00:16:13 UTC,,E,,Public,24 hours daily,0.0,4.0,0.0,,Blink Network,http://www.blinkcharging.com/,J1772,,FREE,,,,False,,65295278,-122.3988009,37.7933647,41.85628688051739
ELEC,201 California Garage,201 California Street,SF,CA,94111,,US,GPS,37.7930345,-122.3990296,2016-09-27,2024-07-09,153139.0,2024-07-09 00:16:14 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,Blink Network,http://www.blinkcharging.com/,J1772,,FREE,,,,False,,65295278,-122.3988009,37.7933647,41.85628688051739
ELEC,"Walmart 2989 - Fremont, CA",44009 Osgood Road,Fremont,CA,94539,,US,GPS,37.51092,-121.94216,2020-01-30,2024-07-09,153165.0,2024-07-09 02:37:30 UTC,,E,,Public,24 hours daily,0.0,1.0,3.0,,Electrify America,https://www.electrifyamerica.com/,CHADEMO J1772 J1772COMBO,,,,,,False,,53036694,-121.9416602,37.5101378,97.51111608219392
ELEC,"Walmart 2648 - San Leandro, CA",1919 Davis Street,San Leandro,CA,94577,,US,GPS,37.71528,-122.17783,2020-01-30,2024-07-09,153166.0,2024-07-09 02:36:41 UTC,,E,,Public,24 hours daily,0.0,1.0,3.0,,Electrify America,https://www.electrifyamerica.com/,CHADEMO J1772 J1772COMBO,,,,,,False,,53111328,-122.1764174,37.7156097,129.5504037933827
ELEC,Lawrence Oakmead Shopping Center,540 Lawrence Expressway,Sunnyvale,CA,94085,,US,GPS,37.38381,-121.99531,2020-01-30,2024-07-09,153167.0,2024-07-09 02:36:25 UTC,,E,,Public,24 hours daily,0.0,1.0,3.0,,Electrify America,https://www.electrifyamerica.com/,CHADEMO J1772 J1772COMBO,,,,,,False,,1998284545,-121.9954744,37.3836727,21.073011913120247
ELEC,BOA Santa Teresa-Bernal CA3-169,155 Bernal Rd.,San Jose,CA,95119,,US,GPS,37.22859,-121.77614,2020-01-31,2024-07-09,153205.0,2024-07-09 02:37:17 UTC,,E,,Public,24 hours daily,0.0,0.0,3.0,,Electrify America,https://www.electrifyamerica.com/,J1772COMBO,,,,,,False,,258160709,-121.7754602,37.2285622,60.266558733903146
ELEC,BOA Castro Valley CA4-121,3067 Castro Valley Blvd.,Castro Valley,CA,94546,,US,GPS,37.69479,-122.08156,2020-02-01,2024-07-09,153240.0,2024-07-09 02:38:17 UTC,,E,,Public,24 hours daily,0.0,1.0,3.0,,Electrify America,https://www.electrifyamerica.com/,CHADEMO J1772 J1772COMBO,,,,,,False,,53104467,-122.082122,37.6953968,83.65253601338955
ELEC,Brookvale Shopping Center,35720 Fremont Blvd.,Fremont,CA,94536,,US,GPS,37.56716,-122.02416,2020-02-01,2024-07-09,153241.0,2024-07-09 02:38:01 UTC,,E,,Public,24 hours daily,0.0,0.0,3.0,,Electrify America,https://www.electrifyamerica.com/,J1772COMBO,,,,,,False,,53026808,-122.0243155,37.5667826,44.146371084021666
ELEC,Target - Tesla Supercharger,1061 Cochrane Road,Morgan Hill,CA,95037,,US,GPS,37.156369,-121.653476,2020-01-31,2023-07-01,153410.0,2023-07-14 19:41:28 UTC,P,E,,Public,24 hours daily,0.0,0.0,14.0,,Tesla,https://www.tesla.com/supercharger,TESLA,,,,,,False,,367139870,-121.6554221,37.156166,173.9371918625389
ELEC,Plaza Escuela - Tesla Supercharger,1153 Locust Street,Walnut Creek,CA,94596,,US,GPS,37.8952,-122.061872,2020-01-31,2023-07-01,153412.0,2023-07-14 19:41:28 UTC,P,E,,Public,24 hours daily,0.0,0.0,24.0,,Tesla,https://www.tesla.com/supercharger,TESLA,,,,,,False,,3839580753,-122.061853,37.8945953,67.26033343528928
ELEC,RWSH STATION 2,2825 Sand Hill Rd,Menlo Park,CA,94025,,US,GPS,37.419588,-122.211505,2020-02-07,2024-07-09,153500.0,2024-07-09 01:08:54 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,851372988,-122.2137428,37.420504,222.3270073196489
ELEC,CCSF-SFMTA JCG ANNEX 1,1650 Fillmore St,San Francisco,CA,94115,,US,GPS,37.784902,-122.432567,2020-02-07,2024-07-09,153503.0,2024-07-09 01:08:44 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,65314192,-122.4330972,37.7851617,54.816593406237615
ELEC,"Walmart 2031 - Union City, CA",30600 Dyer Street,Union City,CA,94587,,US,GPS,37.60423,-122.06859,2020-02-08,2024-07-09,153565.0,2024-07-09 02:38:27 UTC,,E,,Public,24 hours daily,0.0,1.0,3.0,,Electrify America,https://www.electrifyamerica.com/,CHADEMO J1772 J1772COMBO,,,,,,False,,610811229,-122.0685814,37.6056732,160.4785331027504
ELEC,SRSC-Davidson_SanRafael_O,280 Woodland Ave,San Rafael,CA,94901,,US,200-9,37.965895,-122.524903,2020-02-12,2024-07-09,153659.0,2024-07-09 02:29:35 UTC,,E,,Public,24 hours daily,0.0,14.0,0.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,J1772,,,,,,False,,110429715,-122.5268885,37.9660416,174.81769181348452
ELEC,SRSC-SunValley_SanRafael_O,75 Happy Lane,San Rafael,CA,94901,,US,200-9,37.985222,-122.550856,2020-02-12,2024-07-09,153660.0,2024-07-09 02:29:36 UTC,,E,,Public,24 hours daily,0.0,16.0,0.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,J1772,,,,,,False,,8712688105,-122.550227,37.9852164,55.12944117664485
ELEC,SRSC-Coleman_SanRafael_O,800 BELLE AVE.,SAN RAFAEL,CA,94901,,US,200-9,37.97803,-122.520021,2020-02-12,2024-07-09,153661.0,2024-07-09 02:29:39 UTC,,E,,Public,24 hours daily,0.0,12.0,0.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,J1772,,,,,,False,,110380713,-122.5202069,37.9775661,54.09567955310854
ELEC,SRSC-SanPedro_SanRafael_O,498 POINT SAN PEDRO R,SAN RAFAEL,CA,94901,,US,200-9,37.97437,-122.489529,2020-02-12,2024-07-09,153662.0,2024-07-09 02:29:39 UTC,,E,,Public,24 hours daily,0.0,14.0,0.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,J1772,,,,,,False,,272140742,-122.4901001,37.9751406,99.23769878618667
ELEC,SRSC-SRHigh_SanRafael_O,150 3RD STREET,SAN RAFAEL,CA,94901,,US,200-9,37.970823,-122.51327,2020-02-12,2024-07-09,153663.0,2024-07-09 02:29:40 UTC,,E,,Public,24 hours daily,0.0,16.0,0.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,J1772,,,,,,False,,110405625,-122.5129349,37.9714534,76.00312013120785
ELEC,HUDSON PACIFIC 1455 STATION 10,1455 Market Street,San Francisco,CA,94103,,US,GPS,37.774846,-122.417113,2020-02-14,2024-07-09,153713.0,2024-07-09 01:09:16 UTC,,E,,Public,24 hours daily,0.0,1.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,65306942,-122.4169784,37.7752726,48.8887436365808
ELEC,HUDSON PACIFIC 1455 STATION 9,1455 Market St.,San Francisco,CA,94103,,US,GPS,37.774854,-122.417127,2020-02-14,2024-07-09,153714.0,2024-07-09 01:09:16 UTC,,E,,Public,24 hours daily,0.0,1.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,65306942,-122.4169784,37.7752726,48.343912490022355
ELEC,Stanford Shopping Center,660 Stanford Shopping Center,Palo Alto,CA,94304,,US,GPS,37.44208,-122.16977,2020-02-14,2024-07-09,153726.0,2024-07-09 02:38:01 UTC,,E,,Public,24 hours daily,0.0,0.0,6.0,,Electrify America,https://www.electrifyamerica.com/,J1772COMBO,,,,,,False,,2172124248,-122.1689607,37.4424886,84.67147640107812
ELEC,Embassy Suites - Tesla Supercharger,250 Gateway Boulevard,South San Francisco,CA,94080,,US,GPS,37.655161,-122.401383,2020-02-21,2023-07-01,153881.0,2023-07-14 19:41:28 UTC,P,E,,Public,24 hours daily,0.0,0.0,20.0,,Tesla,https://www.tesla.com/supercharger,TESLA,HOTEL,,,,,False,,906032713,-122.4022267,37.6549849,76.81168622050967
ELEC,SAN CARLOS WHEELER DUAL,657 Walnut St,San Carlos,CA,94070,,US,GPS,37.505057,-122.26101,2020-02-27,2024-07-09,153969.0,2024-07-09 01:09:29 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,65421464,-122.2606097,37.5045473,66.77612015969189
ELEC,ZICO EVC HOTEL ZICO,200 E El Camino Real,Mountain View,CA,94040,,US,GPS,37.37974,-122.06872,2020-02-27,2024-07-09,153970.0,2024-07-09 01:09:29 UTC,,E,,Public,24 hours daily,0.0,1.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,8820954213,-122.0678045,37.3805044,117.33761916257116
ELEC,COUNTY OF MARIN LG 5,1600-1650 Los Gamos Dr,San Rafael,CA,94903,,US,GPS,38.019331,-122.540385,2020-02-27,2024-07-09,153975.0,2024-07-09 01:08:22 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,257876378,-122.5403844,38.0183213,112.27368833978083
ELEC,Princeton Plaza Mall,1375 Blossom Hill Rd.,San Jose,CA,95118,,US,GPS,37.24593,-121.88928,2020-02-29,2024-07-09,154188.0,2024-07-09 02:38:17 UTC,,E,,Public,24 hours daily,0.0,1.0,3.0,,Electrify America,https://www.electrifyamerica.com/,CHADEMO J1772 J1772COMBO,,,,,,False,,65432020,-121.8900148,37.2462629,74.83755641419381
ELEC,UNION SANITARY USD 2,5072 Benson Rd,Union City,CA,94587,,US,GPS,37.593046,-122.089761,2020-03-04,2024-07-09,154271.0,2024-07-09 01:09:27 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,349925833,-122.0885777,37.5930545,104.26122853406793
ELEC,SRWC CHARGER 1,585 Broadway,Redwood City,CA,94063,,US,GPS,37.48493,-122.206579,2020-03-05,2024-07-09,154296.0,2024-07-09 01:09:06 UTC,,E,,Public,24 hours daily,0.0,1.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,65492505,-122.2065664,37.4839235,111.92337364353166
ELEC,ESSEX PARK GREEN 7,1710 S Delaware St,San Mateo,CA,94402,,US,GPS,37.554916,-122.30752,2020-03-06,2024-07-09,154327.0,2024-07-09 01:08:51 UTC,,E,,Public,24 hours daily,0.0,1.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,7128993345,-122.3076718,37.5548739,14.176703297463364
ELEC,"Lucky 736 - Oakland, CA",247 East 18th Street,Oakland,CA,94606,,US,GPS,37.79966,-122.25313,2020-03-06,2024-07-09,154345.0,2024-07-09 02:38:29 UTC,,E,,Public,24 hours daily,0.0,0.0,3.0,,Electrify America,https://www.electrifyamerica.com/,J1772COMBO,,,,,,False,,53046055,-122.2537522,37.8002861,88.51755983046147
ELEC,PALO ALTO PLACE EV1,565 Arastradero Rd,Palo Alto,CA,94306,,US,GPS,37.408856,-122.124144,2020-03-13,2024-07-09,154449.0,2024-07-09 01:09:53 UTC,,E,,Public,24 hours daily,0.0,1.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,65577391,-122.1241722,37.4092621,45.22496397953262
ELEC,CONTRA COSTA CO W. CO HEALTH 2,13601 San Pablo Ave West Co Health Clinic,San Pablo,CA,94806,,US,GPS,37.954968,-122.338986,2020-03-14,2024-07-09,154475.0,2024-07-09 01:08:49 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,10732183341,-122.3391914,37.9552765,38.74348972761579
ELEC,4CD DVC LOT 5 STN 5,780 Stubbs Rd,Pleasant Hill,CA,94523,,US,GPS,37.969226,-122.073559,2020-03-20,2024-07-09,154575.0,2024-07-09 01:10:32 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,57944315,-122.0757907,37.9692096,195.63862606471668
ELEC,4CD DVC LOT 5 STN 7,764 Stubbs Rd,Pleasant Hill,CA,94523,,US,GPS,37.969404,-122.073663,2020-03-20,2024-07-09,154576.0,2024-07-09 01:10:32 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,2452139419,-122.074613,37.9707829,174.48204079562606
ELEC,4CD DVC LOT 5 STN 1,"37.969463, -122.073370",Pleasant Hill,CA,94523,,US,GPS,37.969295,-122.073343,2020-03-20,2024-07-09,154577.0,2024-07-09 01:10:32 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,2452139419,-122.074613,37.9707829,199.41506263224358
ELEC,FX CAR CHARGE GEFAIRFAX,720 Center Blvd,Fairfax,CA,94930,,US,GPS,37.986518,-122.583479,2020-03-24,2024-07-09,154616.0,2024-07-09 01:10:29 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,110387142,-122.5825305,37.9862396,88.70294563116013
ELEC,Almond Elementary School,550 Almond Ave,Los Altos,CA,94022,,US,GPS,37.384776,-122.10123,2020-03-20,2023-01-10,154654.0,2023-02-14 15:54:11 UTC,P,E,,Public,Open to public outside of school hours; limited hours,0.0,18.0,1.0,,Non-Networked,,CHADEMO J1772 J1772COMBO,SCHOOL,,,True,LD,False,,65605153,-122.1011543,37.3850229,28.257020298759077
ELEC,Egan Junior High School,100 W Portola Ave,Los Altos,CA,94022,,US,GPS,37.39641,-122.117962,2020-03-20,2023-01-10,154655.0,2023-02-14 15:54:11 UTC,P,E,,Public,24 hours daily; open to public after school hours,0.0,26.0,4.0,,Non-Networked,,CHADEMO J1772 J1772COMBO,SCHOOL,,,True,LD,False,,5369067316,-122.117995,37.3968273,46.493191527699686
ELEC,RICHMOND MARINA,1207 Melville Square,Richmond,CA,94804,,US,GPS,37.915406,-122.347533,2020-03-27,2024-07-09,154772.0,2024-07-09 01:10:50 UTC,,E,,Public,24 hours daily,0.0,1.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,262790070,-122.3475209,37.9159084,55.87449328352686
ELEC,625 GARAGE STATION 1,625 2nd St.,San Francisco,CA,94107,,US,GPS,37.781887,-122.390854,2020-03-31,2024-07-09,154840.0,2024-07-09 01:10:02 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,65315465,-122.391314,37.7824712,76.5119766062819
ELEC,Bishop Ranch 7,2527 Camino Ramon,San Ramon,CA,94583,,US,GPS,37.771867,-121.961442,2019-08-14,2024-07-09,154914.0,2024-07-09 02:48:42 UTC,,E,,Public,24 hours daily,0.0,16.0,0.0,,EV Connect,http://evconnect.com/,J1772,,,,,,False,,2390272077,-121.9603724,37.7708313,148.6652368041794
ELEC,Centennial Recreation Center,171 W Edmundson Ave,Morgan Hill,CA,95037,,US,GPS,37.113217,-121.645713,2019-04-22,2024-07-09,155037.0,2024-07-09 02:48:50 UTC,,E,,Public,24 hours daily,0.0,4.0,0.0,,EV Connect,http://evconnect.com/,J1772,,,,,,False,,65449745,-121.6458049,37.1125312,76.69175832514617
ELEC,Lorin Eden Elementary,27790 Portsmouth Ave,Hayward,CA,94545,,US,GPS,37.624682,-122.10014,2019-08-23,2024-07-09,155049.0,2024-07-09 02:49:09 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,EV Connect,http://evconnect.com/,J1772,,,,,,False,,53044830,-122.0998304,37.6240657,73.75469036963877
ELEC,Vintage Oaks Shopping Center - Tesla Supercharger,208 Vintage Way,Novato,CA,94945,,US,GPS,38.089474,-122.551745,2020-04-03,2023-07-01,155166.0,2023-07-14 19:41:28 UTC,P,E,,Public,24 hours daily,0.0,0.0,20.0,,Tesla,https://www.tesla.com/supercharger,TESLA,SHOPPING_MALL,,,,,False,,110355854,-122.5551427,38.0885695,313.9033393417859
ELEC,Powell Street Plaza - Tesla Supercharger,5795 Christie Avenue,Emeryville,CA,94608,,US,GPS,37.837493,-122.295505,2020-04-03,2023-07-01,155167.0,2023-07-14 19:41:28 UTC,P,E,,Public,24 hours daily,0.0,0.0,12.0,,Tesla,https://www.tesla.com/supercharger,TESLA,SHOPPING_MALL,,,,,False,,30364616,-122.2962895,37.8374829,68.90138812944829
ELEC,Los Altos High School - Tesla Stations,201 Almond Ave,Los Altos,CA,94022,,US,GPS,37.385746,-122.109849,2018-03-16,2023-01-10,155170.0,2023-02-14 15:54:11 UTC,P,E,,Public,24 hours daily,0.0,3.0,0.0,,Non-Networked,,TESLA,SCHOOL,,,False,LD,False,,5863691282,-122.1092744,37.3849905,98.15616858955931
ELEC,COUNTY CHARCOT EV1,2310 N 1st St,San Jose,CA,95131,,US,GPS,37.380403,-121.922388,2020-04-09,2024-07-09,155259.0,2024-07-09 01:10:23 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,760124119,-121.9225521,37.3792661,127.24650503569411
ELEC,ESSEX PARK GREEN 10,410 Station Park Cir,San Mateo,CA,94402,,US,GPS,37.554306,-122.30912,2020-04-11,2024-07-09,155312.0,2024-07-09 01:11:14 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,4865113676,-122.3084014,37.554401,64.22129257034368
ELEC,24HUNDRED STATION 7,2360 Mission College Blvd,Santa Clara,CA,95054,,US,GPS,37.387442,-121.966943,2020-04-22,2024-07-09,155489.0,2024-07-09 01:09:24 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,65494775,-121.9666158,37.3888196,155.8861501699347
ELEC,BOA Emeryville CA4-137,4120 San Pablo Avenue,Emeryville,CA,94608,,US,GPS,37.83268,-122.27974,2020-04-25,2024-07-09,155576.0,2024-07-09 02:36:04 UTC,,E,,Public,24 hours daily,0.0,0.0,3.0,,Electrify America,https://www.electrifyamerica.com/,J1772COMBO,,,,,,False,,1490417533,-122.2799979,37.8331078,52.68611938394413
ELEC,Burbank Elementary,222 Burbank St,Hayward,CA,94541,,US,GPS,37.666229,-122.095195,2020-02-14,2024-07-09,155976.0,2024-07-09 02:49:20 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,EV Connect,http://evconnect.com/,J1772,,,,,,False,,53090392,-122.0946818,37.6666781,67.33699400204779
ELEC,Schafer Park Elementary School,26268 Flamingo Ave,Hayward,CA,94544,,US,GPS,37.642405,-122.086168,2019-10-29,2024-07-09,155978.0,2024-07-09 02:49:11 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,EV Connect,http://evconnect.com/,J1772,,,,,,False,,53098648,-122.085549,37.642279,56.27406297796303
ELEC,John Muir Elementary,"24823 Soto Rd,",Hayward,CA,94544,,US,GPS,37.65658,-122.083414,2019-10-03,2024-07-09,155979.0,2024-07-09 02:49:10 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,EV Connect,http://evconnect.com/,J1772,,,,,,False,,53044703,-122.0841138,37.657261,97.61756670930332
ELEC,Eldgridge Elementary,26825 Eldridge Ave,Hayward,CA,94544,,US,GPS,37.636218,-122.085831,2020-09-10,2024-07-09,155980.0,2024-07-09 02:49:09 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,EV Connect,http://evconnect.com/,J1772,,,,,,False,,53112033,-122.0843504,37.636896,150.60308837429577
ELEC,Hayward High School,1633 East Ave,Hayward,CA,94541,,US,GPS,37.67183,-122.069135,2021-08-01,2024-07-09,155982.0,2024-07-09 02:49:10 UTC,,E,,Public,24 hours daily,0.0,11.0,0.0,,EV Connect,http://evconnect.com/,J1772,,,,,,False,,53024523,-122.0673038,37.6723936,172.92541698854004
